mq2,mq4,mq6,mq8,temperature,humidity,threat_level
325.91034631522155,279.2221142954866,200.10788582347772,210.9992550004035,25.61539166333316,73.74411098841377,0
598.6316214532109,274.8241985059076,356.98251353399854,235.23628982021367,25.69387374583232,84.18798105932026,0
659.7494670964292,300.8606835761655,432.9860343300178,213.36375697991903,31.900214876516237,64.03490733173719,0
540.8410612681381,247.2330118669588,353.9212208375279,138.54090896093072,28.323462724184242,55.064084818243884,0
441.0204556601964,371.75677844972483,485.555063632954,152.3636880516054,24.592937323534652,56.588041914025304,0
2332.257108205372,961.545135813081,1769.0675102943194,1041.7931607336463,41.16718591784222,-14.534328666557855,1
575.1045539374278,225.2302902502085,421.1031437756647,177.19118277149994,24.107572698665553,67.6414018601552,0
538.9918022692432,328.29411302445976,416.45460782917064,228.8691827341805,24.156270395046235,58.79716022365604,0
436.20024141242095,212.63736323965463,533.474134552742,237.00624885881035,24.507384302386157,53.99614744148545,0
396.51456030980495,302.8955406030614,253.40140824255764,302.7506248122904,26.680982953146852,53.3013828524303,0
1564.6319081979887,1443.5963058531224,1937.5360236518998,968.3110031970643,51.276232414282916,19.65722147382187,1
716.5863423007721,381.19939950372964,360.72607056336074,118.42148830519939,25.688402232210667,75.50775021815875,0
491.34841466813646,167.14214563132512,473.8623710850538,168.07793407045398,28.833171219604992,63.47515854545618,0
561.8676979969772,343.47191839404246,373.3290302298524,204.44271171852958,35.19976912464765,58.14424848512403,0
379.6211021697213,337.7367267479269,503.31099437173265,308.9491880212908,8.13583667725974,51.313927115703464,0
630.9826594684844,195.386377893862,310.96620358399673,166.0545057267032,27.446862822150415,46.071217651458035,0
335.2320482069979,458.13695963992564,436.92944288430994,201.59052110551076,38.17972524589799,69.35089121909354,0
678.8447049853586,315.3629128028749,539.6991101544028,224.11488028719435,24.93177794152722,62.266617024761615,0
492.02529859421963,287.23734526643625,477.05360383605415,97.55598835966211,27.379446310052774,49.25363736839091,0
1452.5603976013986,1066.1273635367786,1802.2036356476526,609.0059243099961,59.819371086231016,55.64309994662509,1
431.8579433765458,313.19505037069104,318.12570659032303,253.84736397867053,22.792013871331196,55.535113633692916,0
308.68076596545586,190.38458913824763,401.9987276927999,256.0437065227276,30.673659457223426,55.80067464011243,0
511.1162071051091,290.1135848219358,250.57704501243228,140.29272573926931,26.932536352023,71.4927447540445,0
392.6111173632846,90.23699344734698,230.1591176537685,182.99169949828212,31.159400711258886,67.08784791904894,0
478.01522960819534,178.81154586010624,352.23047449068054,263.65719139370754,32.31486361537843,69.14698033851383,0
464.91574981941767,335.8947670241095,465.94714712321513,280.84230084752073,25.044508943121556,56.25188281204238,0
627.8858641993892,297.87236575886783,518.8621766819564,219.78662518281718,30.483467524209118,64.98062119948413,0
479.4723551164742,183.94485884381476,365.59548111349443,127.34754780992313,33.110587261724625,55.16446395376585,0
584.5174809655308,301.1503814287405,284.8934233708221,238.52047606331874,28.68570305311922,45.787447533298284,0
2261.357748142116,1102.9856248009776,1775.3608734280797,1155.7667056570028,48.90241277696043,56.422064035030246,1
579.2557653352044,318.01359398734695,437.03323932021067,149.70146835860174,25.87242667400829,54.01037432533438,0
388.8174701301682,419.8457812035531,394.12728793132356,183.8055707475246,13.87054788246471,47.90534889238538,0
430.89430126232014,212.06660550573383,317.70442212047135,256.986241410751,30.61011406597023,65.91963958516862,0
508.15147023714695,266.9929629208606,275.69518514599264,212.1802333625392,22.097276144101023,61.41808904402215,0
647.3969375826597,318.53511447181324,414.3144223212844,240.16357332267233,23.984093465166456,61.41699091719567,0
388.7468122216176,292.0175740532709,513.4375560175372,201.64456599085025,24.749766260017907,59.63275363029757,0
487.15163621197314,296.7890294671461,342.9201470499506,120.82820577167183,19.402006146614227,56.70438584302299,0
493.51229010050463,289.81244784251584,446.28377609921387,180.70751415984103,23.035382760100536,65.34455656636406,0
372.6261752463129,204.15724310273885,263.28355463092885,206.01393372832283,28.26830651824624,57.436942135242035,0
347.9943925960011,255.94094388621374,398.6770168398019,229.65169264011493,27.01154865740681,64.38363312511606,0
515.2084646073694,415.3532926686131,368.22525839792064,158.55297421807666,31.53246562960185,58.56271512213873,0
492.91682339568354,406.37185700082495,531.1261108642545,189.1251013612076,22.947483727222913,54.18939066499404,0
558.022937886256,332.55165906870155,573.5763528879345,302.3022622592879,23.85703111541703,43.156608242786085,0
2362.5894979079085,1959.6990466630114,1950.5672122893318,851.2529607382992,59.84977523638081,36.25827687230998,1
425.519050526005,315.67700703109335,425.47909112343103,178.53566279892885,32.3861089110858,49.4218611777725,0
393.37359576241397,313.25508756070536,426.9938941130912,287.83364838558066,28.892388475480764,48.018460388267314,0
424.9630574908377,355.1897346604334,464.56831750001754,226.46754973805534,30.569505274587563,60.39109977286239,0
2008.5117589722322,1146.947267976157,1234.1097759835175,500.1986349760895,70.87671683392114,3.9912278919745354,1
440.0009904178292,208.9619290907679,288.0710807440273,257.29309516023204,10.553376710399029,51.78847402216199,0
311.1213479685082,218.8367021925717,251.661052876183,259.34970070330724,24.007435195840905,65.92467507811261,0
1876.4069283475283,1317.6206826586783,644.7849050004418,1248.836750376968,48.90272847514724,34.042531643539434,1
415.8388277279527,494.23518543507305,437.6471413367176,173.8422994421956,18.383399079278668,55.05389281004918,0
1638.430167133138,2084.8742091038575,1251.681732456444,1000.2813858385797,71.15581063604175,13.105880629187492,1
305.92683537421135,396.6772388745738,405.596030902491,233.94080085741348,20.41325947953958,66.5958697872071,0
391.7073544618131,412.3421833376197,455.5113140654921,170.14297103149136,28.267685834759686,66.65761937743501,0
435.8807909517536,398.97331487695965,461.5724412294525,195.8051050729562,20.427608250676446,63.073588092172486,0
468.832068370172,378.83731767152716,362.11506535628723,251.06141016885397,27.75564348435774,66.53577160914355,0
2012.0760392575787,1107.768226635225,1960.4194102808326,617.3899268370164,63.52945242580459,41.58713440271929,1
551.052246066102,207.31904512222488,440.57511930221295,184.23352256085974,33.87227372564828,59.4091068985495,0
381.1192394468335,223.301472432605,347.1831211007336,255.20235050664564,20.609343331819897,55.46197624508082,0
401.72153537807964,297.7953456584099,382.7409903395693,117.38129342636464,30.849095873869384,60.99962889685666,0
548.3048019750028,145.26278307022181,304.7369703778787,232.1443127516634,25.536739273420682,68.28199698808257,0
506.29328990500414,287.2985923299667,334.968043303524,209.69638437179952,29.474583486151534,62.03897761193749,0
449.5123655687174,238.98272393361927,387.07962526814794,284.12936441558656,22.9305475913421,59.924515443121585,0
545.0902689222709,306.6480247048354,450.8452228915169,213.52410830733538,26.009074692503408,68.82280866095913,0
520.1487176907027,167.18867564422644,560.932199908727,253.64344532908183,22.209546090694907,54.84510156958742,0
411.9924796023663,337.4480718144257,394.2807260895709,145.28006426191234,22.161679110040126,66.00902208064943,0
522.5759003118909,350.9817381758855,346.15330163647496,219.7586062576033,28.470805486855724,63.218751894308944,0
435.2327619744402,343.5028320241237,205.87483578647397,197.78559251506096,23.23630925496716,63.22606303782792,0
525.5054050534668,121.58817019353253,425.86829631325935,226.63198757614998,19.42212498325502,42.903907024356386,0
2506.990009096333,895.4319556610018,2130.6406321040854,618.0769178386438,55.185446328163195,30.97648309854093,1
1747.7868380551452,1338.8540879137568,1441.5139806728653,644.4451522809586,44.6155580950677,29.759741945008198,1
2890.8640976423408,1821.5330380332755,1405.0867269426312,386.52580507377513,51.65217816040598,37.51423354125658,1
501.2841841114036,379.78050914991,433.1896487826184,204.80492193262154,29.617031651760787,61.49411258710974,0
444.85873148674733,267.1329848561518,468.50547617609993,269.2121353183018,23.42649082265356,63.87813418097303,0
541.0174082418046,316.9234946127724,371.286025284839,237.06470900599933,16.426415339979357,64.19799216718907,0
407.45845518848773,294.2956956014176,389.0852233552633,265.6652447262984,17.94725211734015,49.21710976476957,0
669.4879614374322,265.8025663536362,297.28958294706996,170.11413221462763,36.65701800779961,53.184502425715195,0
513.2987414332076,274.1752141145181,290.0371769655601,177.83649858190668,20.591159380044246,60.02068638000503,0
548.0114438991101,331.8336482411439,373.52275659918746,211.17826008828808,24.026062451923327,73.04153683831684,0
1997.6516216288626,1367.769705164208,2242.4483376755593,867.9097078662003,76.2134592956322,26.2705282815827,1
465.255211789432,487.6088939195362,545.9734190978562,183.86039218217135,23.90635490843696,66.04780901150198,0
506.7413968551025,205.44373191039284,294.98307731390435,205.8450691911546,23.486902044405962,57.49277992214861,0
461.63936632643885,212.1515704588998,509.3808688832815,127.23255740664729,26.733249467239073,67.72868306615098,0
573.8863020293345,290.3894613662317,306.3160092799022,183.66314876008377,19.059728448721494,51.776826529695896,0
426.46154471124675,329.8360898952838,278.09713322718517,197.40651168590705,29.93634557828324,59.373975123249004,0
435.27306428699643,427.93044713075665,330.9927826127767,110.37996605078531,31.28071804318731,52.19274251881839,0
554.2059101876072,303.5384400189838,520.297796099148,177.97984379700648,27.626334578595728,47.54204963657022,0
450.50706864934443,302.66384330946033,324.9110590081036,120.43772513413616,30.615272058087555,59.22008088487506,0
415.1453683145206,299.39002751654056,388.2211579714896,202.45187213196553,28.481509735582623,76.40786213076476,0
347.3923019514964,307.26779496312525,319.98807048342275,264.67857019242433,22.448569073593585,55.63617942541582,0
469.43471690919404,321.8058412496641,420.13259156788126,177.55628756437042,15.788687064869725,65.28042460130746,0
2233.0853536964632,1847.8276955843128,1565.39272400317,854.5558621877437,70.07843786477456,24.06062926915747,1
508.9923804807107,331.89395785128136,389.22854202677524,240.17848580217475,26.708009739329153,49.942585601260134,0
550.9176304634312,306.89712539397726,398.8765324435639,72.19715798003953,24.559372140007376,75.67136512177439,0
625.0274229240532,453.8244490506859,555.0323112486244,183.85596785751,16.990167164653503,55.42549958578165,0
458.8946574223744,384.84597542448756,508.8375379028521,152.83278182417942,26.10280612936979,62.66266616746035,0
670.1938840246345,339.54760076982114,179.22170580305175,195.74788187877888,24.27636865968443,54.999235218379866,0
684.642487773589,289.5509577354687,438.10458829087054,250.3638324254042,27.50735147595077,69.70481572758784,0
408.32143926727457,281.52630038034727,154.73629792570225,176.3169826384668,26.345890424576382,70.401816831507,0
706.7292372078913,356.9289220614065,329.21287343084987,227.85965534005743,17.86997520654173,62.6487758393925,0
471.14002048400516,205.14252683305818,194.84621216401484,173.73646653561875,32.33178938681641,58.04625057852204,0
2476.742186080928,1566.8653084167038,2412.4924366268597,1640.0749759565956,57.06888375183507,11.90267158191633,1
281.13785345510155,302.39929187534034,465.75022839724545,205.2353783329118,17.501067462628043,55.55417135710779,0
2264.281186048009,1431.1270300927451,1899.3582009970744,875.6956174310371,64.83406896165712,4.901181211316082,1
465.65722807467125,308.34545712664686,296.9813650478328,169.01220428086003,28.352968263746966,69.75566649995623,0
445.9618483820934,169.8663782424205,162.75251256970446,290.6229832575811,30.382298031878964,82.4852296712185,0
558.330075287611,369.17209434944164,346.3882699292347,219.15603700318934,28.60906842708041,56.713695058275384,0
518.4617069390646,477.95367304856507,494.2073963545539,194.13858792537263,27.391114010962653,56.27369226645935,0
567.1481284555355,319.3284716301902,313.37411427086283,206.8600875048151,24.066428203369142,69.13762958383194,0
420.3102834475809,291.21573202644817,365.3415067757697,134.5987447561621,30.097475912010687,80.40414557917131,0
556.5852712109456,366.089887387312,457.4670561696782,190.26180171363927,27.28978533672331,52.070926111674545,0
619.1921991438701,201.17765200717093,254.4249372481528,257.6304959254828,33.79377633916516,53.28690352761518,0
497.2966803588201,267.91844374954695,492.8715304192825,177.8383818737343,23.170977871703176,55.98578394316933,0
322.032854481683,259.41006527427163,462.14501880883694,245.6680640441007,25.68162867452866,38.81261143931593,0
477.59638158474326,222.26683822170128,357.2871922472777,224.83310039743765,30.25373822636048,76.2913226713127,0
388.6375299860089,281.37779212508605,392.7082248550394,150.96645502863478,21.19246145198736,49.80967898423995,0
550.3021898435496,252.8225440067734,356.3644760468631,141.9867030738821,20.244090454407498,49.31970816084678,0
571.3026357958031,265.35374971782693,496.89562537214584,149.9818988088944,28.49708894916001,46.607708191849994,0
2279.819365729406,2101.8794243243183,1590.1983788900984,391.9671295139515,55.84117298468057,38.0993798965155,1
642.0180363123654,450.08681275512595,316.87593654274065,111.84743551624919,24.533086181959845,68.55973343590728,0
559.4612615307647,402.33045252390724,378.89502186808966,92.5184998353527,19.219898337669363,64.2400465731787,0
654.0136068823382,353.7987853218341,526.5142084061011,71.36703859735886,30.212754898094815,47.257345799273885,0
674.464810388314,287.76131463729473,444.6613942783835,228.79104992050415,27.779939665172655,58.08894990102844,0
1960.1851152583308,1520.3960152495904,1051.0725686095395,1028.8922293520604,55.946865857547074,-3.3343093223648665,1
393.0035492514734,349.7894236514961,442.6982646479059,308.0704030594078,28.81333844517586,57.31852633552323,0
435.31681065885164,293.502051981627,488.65285245580264,242.06231336439572,15.497180628819647,58.548609963009646,0
317.2701275493432,337.0429936406532,257.38977599475544,212.32034286121979,25.907212583658755,54.51825648966345,0
457.91944772918646,149.56623495461187,438.38952589365636,137.1962463097501,29.133856011104278,49.675274175675895,0
452.0450959628404,357.3730090580993,480.09825097958196,253.51890142969847,22.5849639312788,77.67837701605885,0
428.35509240970066,353.93607380875983,448.27357320589226,192.64944954029656,22.7046155226353,74.24522752582084,0
611.9091305209431,325.31463386446836,222.0833583998236,194.525571778751,31.392325880705087,56.199456976505076,0
471.7316192725507,311.60364713518385,345.34160714041417,252.72734103988077,28.325044558541567,50.51958786505154,0
529.5676715064859,226.3533044525327,259.54615526707494,208.33612301631052,17.3743601206381,46.99133967248545,0
428.51884103519893,469.78883205991167,365.96557887410006,207.53928701812464,23.72823825142049,54.46523427918532,0
460.8923764495687,584.1548058800882,513.5771616823263,132.5819567160949,29.805349958560647,59.995208613860946,0
532.4235438049949,407.4434933216578,374.2808583591483,161.6792511440512,13.312502553402236,68.24363855176608,0
572.2724390472064,352.13114265168946,419.98221149106604,228.22387636241322,23.44637730846727,52.31237103254308,0
470.60292943426026,380.0641474911861,358.37598237353166,225.29685074207302,27.102758491123826,59.86147989361068,0
525.5634195484012,320.36027898805975,361.1349831775547,151.1492758327186,29.022533215809048,41.88405586236222,0
642.666061987057,316.1643519768593,372.2406021738211,243.48270089532562,28.4920568509704,78.36650522619004,0
423.10117442034976,257.56274712626055,287.1247550356851,144.56459065760907,29.752888882136418,53.22488869759252,0
643.4900307841356,252.1401054401901,322.03926686347927,157.43821626196262,30.337419991884293,62.88650398425815,0
425.02151380803696,430.44375097343857,367.8710611906122,222.35890392194594,25.237686298347793,65.32646569250505,0
553.6201109603185,367.43142672306385,312.8834213980898,148.6170232669767,24.150501128538867,47.669687847551685,0
503.1746927834181,383.2313847082621,353.7754940824784,255.9128500925595,30.86332116963215,56.88771074384001,0
326.8754144659632,363.1056061437438,467.10398261830426,150.27002862612582,11.124942686831982,84.28841646358364,0
540.6348187718543,212.2413137327872,373.3736504334076,226.70503653163797,23.22036742499199,63.532554881714944,0
517.2876438313756,323.1912566689371,305.6849598316581,200.34133447716286,29.778425541111258,47.65559777635692,0
640.2978954408859,174.1858461947174,274.54999018028684,176.95615760612864,30.127898110347832,54.78415426519984,0
423.1174684243646,311.4418927761983,223.4586116604486,201.0744043535721,18.369078719621854,70.80457558135811,0
447.82809592688903,291.36518795558845,513.1219561147389,190.17921037797817,18.395309244069402,52.18573389037812,0
582.2003173356417,404.8198421602343,382.74891084224646,205.00292038226087,19.17365803923293,80.35442887047995,0
499.3928839315591,279.88354609971714,520.0961849248322,236.27297033696692,25.084614497797332,54.10517110455082,0
481.5991979108568,152.50480870357737,247.17902899587418,187.46993755766485,26.801796000091848,68.78294685612381,0
497.4144613269261,291.1909039136036,435.964516723692,218.82809234953092,28.041244855730497,55.66659220950576,0
1627.376346158727,1433.4220752735505,2960.6011338494664,1073.8008560780374,58.84181978611565,48.94424844245421,1
711.1019625605321,338.2270282074562,398.9515393958182,192.74626647964104,29.737160125681914,43.51427398271828,0
427.3853805563441,267.39441689099255,478.7512703684859,194.6750929285695,23.86412715096394,78.20399519438327,0
385.0282494719106,290.7243734139416,343.7281391107201,214.8649727270126,25.48382895383364,56.08886111472547,0
605.7552542354192,244.5241016919474,483.3992684349308,169.70991521677294,25.97154655166066,52.098256105145516,0
427.3130581757516,355.4778830005472,306.1086410803226,269.34975531492694,28.094992352505276,53.46379829165195,0
569.9401253758823,306.35862796480876,245.91469577489917,210.71626810491915,30.04386542039184,64.2350401967363,0
580.7774134952874,218.31972378785835,280.9037159129195,285.59454905493317,18.11157874893793,75.54781170360081,0
565.9297562420115,239.54096017777817,379.20718170296306,142.45947346124322,26.529082926819466,64.12669755012772,0
439.0652033642323,270.6308117530725,248.40298013814743,251.9625503156491,30.478017027003467,56.72486139280098,0
657.4521393946636,278.2598347128881,495.2800378334905,252.2375211755209,14.68665923782025,45.77289411038811,0
552.8063740230878,222.35094781653274,374.74541051430833,170.19598940225117,26.841531476318004,58.07722342289577,0
470.21420964775706,378.23518437230143,310.3125099645417,148.51663701058243,26.60814058053113,67.94083083820973,0
713.1873032564508,371.18410444458925,494.0804461294333,233.67263322507955,25.00010201291383,69.0651324934001,0
432.7011701115833,360.56199912665,346.9368119476491,183.45703145549768,23.96467765823753,54.79767054651045,0
505.4398999985149,262.52747133114804,287.60415801525505,176.29566161442523,25.738791990817706,55.22457890901376,0
526.5323024891765,248.26681978392614,278.2417788232259,247.39905752197376,29.653351475633695,63.811976585401126,0
560.1702908872638,264.2102897628541,348.1635042659757,194.63160098992142,25.332653154873267,50.80175473240841,0
331.55761571888354,447.4981181903276,450.64383151074276,133.59166272283,34.13647712750491,52.112713116594314,0
560.9489000143169,189.41294425880102,286.8954051799451,220.110183821492,17.617884869764353,45.48862766260782,0
582.195745326398,296.4616029808364,351.66268359935066,207.43377597972096,30.53520816687406,44.936821664136545,0
716.0347093533535,223.5014492701352,443.5574855183734,211.0400580534227,24.221879843183164,53.185050871788896,0
506.98617656340735,424.1278383024232,367.15265198575156,238.985526852556,25.172764525075912,39.91574364877323,0
658.8506892134552,322.99074868310913,420.0682628845198,125.30636805550073,36.64631354842689,66.22557273260506,0
580.0188536084628,358.9579951990291,387.04857676004457,290.38601225923907,30.768488156477034,62.26210679076068,0
267.0432145370505,300.7066172981655,364.40525553008416,205.67978680372474,24.776497230958487,63.96632374035903,0
494.26106975445725,363.14137959678993,372.6464783991342,264.373034556587,14.874097942340976,60.26430083370941,0
497.15889535981694,302.1508373632057,292.16404359434307,235.07859646236997,14.871076848397287,50.1336513374285,0
570.5417530123341,360.73293588775283,294.189312416554,201.439377782528,26.334391169995275,58.07194128593995,0
578.7381571537796,306.2173449372777,274.808370040395,268.1271969430179,23.98650660165599,79.39400902429723,0
628.5596740711023,365.2271305550316,419.043895291857,185.86747720513222,25.4342088147586,59.91975645929133,0
628.210201979426,295.74509971528715,516.607424438365,154.07302848324338,20.62501777322214,63.42428896938878,0
484.2941898471469,404.5576086764012,267.86671080303825,194.26617319098938,17.057259912153064,61.53698191446634,0
596.0664003482126,342.33715442229345,322.60677354583174,191.79679148423511,25.12828655993577,58.8703853697452,0
404.98261560292696,196.9478540237224,337.92825931176526,181.88627981310336,28.679560588689974,61.225311253177885,0
413.09795103898995,360.3619521570455,378.4656673272766,185.70907699860203,19.9227314964549,62.46670534468688,0
537.3131581208768,255.2346080197321,343.6783104234908,121.42985111743408,30.15350333430734,61.192669710977405,0
302.941796465784,309.1057135870876,428.14827739109865,165.72896382950097,33.75311781190937,42.94212938497606,0
472.8864759405427,291.5299466228604,473.4632943076282,92.71914061685426,20.736480270794445,58.4807474428734,0
449.4961264190564,290.90446358790115,240.85801102905285,197.22014424778123,30.12190855788121,66.32624340914403,0
502.03393965381304,368.6873642336824,373.5659128501086,217.8339018841042,32.442982029954955,61.19876940722279,0
402.7669941462035,300.28035861770513,261.0496864352544,244.8787331108461,21.900029478354075,39.11276225569891,0
362.7469018150987,112.12316466583371,466.22514141484334,216.44805932953827,36.62107286912661,63.2471503715662,0
566.3027717366906,256.563827850593,544.8680667318009,256.10041346837556,27.886878541358456,58.40422345707677,0
648.8336838118399,148.04954408001518,392.9149029863236,221.70682890896617,21.011102556780713,60.90125812532915,0
476.19200099219717,324.33654784190946,414.43378700949046,198.8653160395871,15.572713733927369,52.41979412612543,0
381.2595401053773,322.15124036298755,386.81370421153923,240.1775838101256,26.817901801991756,50.30039064903875,0
528.5077623667503,290.93966619319065,351.25346441142955,215.5994967779974,27.821056781640177,68.96541291489758,0
370.5124798211009,218.7404884300805,438.4157038291251,190.24539882234447,31.64943606081973,60.86824847322086,0
526.4013369867696,356.7820542185137,479.4796763653827,200.3528305518801,29.8549652200478,50.56714535737719,0
420.870288772469,209.24634890689487,294.223727861543,150.10197063066045,24.59118456207859,44.95149822221599,0
329.2561088399583,306.2034832192665,370.09117797076146,163.5671685920497,27.320853418013215,67.29962126242224,0
398.92398612305334,278.6281609936012,297.2209051063807,232.80581355571542,18.909251241742023,54.846385268404234,0
572.0029014780854,373.32064129207504,399.7956245562302,226.13740191976808,35.5714690820345,72.51268420411213,0
490.5088970246014,355.91083536233765,312.5653947826019,181.6467221632076,17.860672375587804,59.189363326764756,0
228.18550781205977,235.14494516493187,491.5691350640272,150.7491927660099,25.699153017459444,68.6400702141124,0
457.73164726882015,441.96891517338156,205.4799119236987,123.92412313421836,27.534165971829935,29.814418015746135,0
